ID;SPPname;X10;X11;X13;X14;X15;X16;X20;X21;X30;X32;X40;X41;X50;X60;X70;X90;X91;X92;X100;X101;X110;X120;X130;X131;X132;X133;X134;X136;X140;X141;X144;X150;X151;X152;X180;X185;X190;X200;X201;X202;X203;X210;X220
M164;Mustela_eversmanii;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;NA
M229;Rhombomys_opimus;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;2;2;2;0;0;NA
M283;Talpa_europaea;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M286;Talpa_romana;1;0;0;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M287;Talpa_stankovici;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M289;Tatera_indica;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M49;Crocidura_canariensis;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;NA
M84;Gerbillus_dasyurus;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;2;2;2;0;0;0;2;2;2;0;0;NA
M96;Lepus_capensis;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
B137;Francolinus_francolinus;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B138;Perdix_perdix;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0
B139;Coturnix_coturnix;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;0;2;2;2;0;0;0;0;0;0;0;0;0
B142;Anthropoides_virgo;0;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;0;0;0;0;1;0
B153;Otis_tarda;0;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B154;Tetrax_tetrax;0;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B294;Melanocorypha_calandra;0;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B295;Melanocorypha_bimaculata;0;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B468;Miliaria_calandra;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;2;2;2;1;1;0;0;0;0;0;0;0
B504;Petronia_petronia;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;2;2;2;0;0;0
M225;Rhinolophus_euryale;0;0;0;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;NA
R103;Hemorrhois_hippocrepis;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R105;Hierophis_gemonensis;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R32;Cyrtopodion_kotschyi;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0
R33;Cyrtopodion_russowii;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;2;0;0;1;2;2;2;0;0;0
A53;Pelophylax_grafi;0;0;0;1;1;1;1;1;1;1;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;NA
A61;Pelophylax_perezi;0;0;0;1;1;1;1;1;1;1;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;NA
B120;Falco_biarmicus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;2;2;2;0;0;0;2;2;2;0;0;0
B121;Falco_cherrug;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;2;2;2;0;0;0;2;2;2;0;0;0
B123;Falco_peregrinus;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2;2;2;1;1;2;2;2;2;0;0;0
B134;Alectoris_barbara;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B135;Alectoris_rufa;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B171;Charadrius_leschenaultii;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;0;0;0;2;2;2;1;0;0
B172;Charadrius_asiaticus;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;1;0;2;2;2;2;0;0
B242;Pterocles_alchata;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;0;2;2;2;1;0;0
B270;Apus_melba;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;2;2;2;2;0;0;0
B275;Apus_caffer;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;2;2;2;2;0;0;0
B279;Merops_superciliosus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;2;2;2;0;0;0
B281;Coracias_garrulus;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;0;0;0;1;2;2;2;2;2;2;2;1;0;0;2;2;2;0;0;1;0;0;0;0;0;0
B296;Melanocorypha_leucoptera;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B297;Calandrella_brachydactyla;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B298;Calandrella_rufescens;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;2;0;0
B299;Calandrella_cheleensis;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;2;0;0
B300;Chersophilus_duponti;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B304;Eremophila_alpestris;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B306;Ptyonoprogne_rupestris;0;0;0;1;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;1;2;2;2;0;0;0
B308;Hirundo_daurica;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;2;2;2;0;0;0
B314;Anthus_campestris;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;0;2;2;2;1;1;0;1;1;1;0;0;0
B383;Sylvia_conspicillata;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B399;Phoenicurus_ochruros;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;0;0;2;2;2;2;0;0;0
B401;Saxicola_rubetra;0;0;0;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;0;2;2;2;0;0;0;2;2;2;0;0;0
B406;Oenanthe_pleschanka;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;2;2;2;0;0;0
B407;Oenanthe_hispanica;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B410;Oenanthe_cypriaca;0;0;0;1;1;1;2;2;2;2;0;0;0;0;1;0;0;0;0;0;1;1;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B449;Corvus_corax;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;2;2;2;0;0;0
B450;Sturnus_roseus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;0;0;0
B453;Emberiza_citrinella;0;0;0;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0
B469;Calcarius_lapponicus;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;0;2;2;2;0;0;0;0;0;0;0;0;0
B489;Serinus_canaria;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;1;2;2;2;2;2;2;2;1;0;0;2;2;2;0;0;1;0;0;0;0;0;0
B501;Passer_moabiticus;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B502;Passer_montanus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;1;0;0;2;2;2;0;0;2;0;0;0;0;0;0
B503;Gymnoris_xanthocollis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B505;Petronia_brachydactyla;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0;2;2;2;0;0;0
M121;Meriones_tristrami;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;1;1;1;0;0;NA
M125;Mesocricetus_newtoni;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2;0;0;NA
M183;Myotis_emarginatus;0;0;0;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;2;NA
M213;Plecotus_kolombatovici;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M230;Rousettus_aegyptiacus;0;0;0;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;NA
M260;Spalax_ehrenbergi;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M262;Spalax_graecus;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M263;Spalax_leucodon;0;0;0;1;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M264;Spalax_microphthalmus;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M267;Spalax_zemni;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M268;Spermophilus_citellus;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M269;Spermophilus_fulvus;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M270;Spermophilus_major;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M273;Spermophilus_suslicus;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M53;Crocidura_pachyura;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;NA
M87;Hemiechinus_auritus;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;2;2;2;0;0;NA
R1;Ablepharus_bivittatus;0;0;0;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R102;Hemidactylus_turcicus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;2;1;1;1;0;0;0
R115;Lacerta_agilis;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R117;Lacerta_bilineata;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R119;Phoenicolacerta_cyanisparsa;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R121;Teira_dugesii;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R122;Phoenicolacerta_laevis;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R123;Timon_lepidus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R124;Lacerta_media;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R127;Anatololacerta_oertzeni;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R133;Lacerta_strigata;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R134;Lacerta_trilineata;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R135;Phoenicolacerta_troodica;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R139;Laudakia_stellio;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R142;Trachylepis_vittata;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R146;Macrovipera_schweizeri;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R147;Malpolon_monspessulanus;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R153;Montivipera_xanthina;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R157;Ophiomorus_punctatissimus;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R163;Platyceps_najadum;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R169;Podarcis_filfolensis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R174;Podarcis_milensis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R177;Podarcis_pityusensis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R189;Tarentola_angustimentalis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;2;2;2;2;0;0;0
R193;Tarentola_gomerensis;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;0;0;1;2;2;2;0;0;0
R194;Tarentola_mauritanica;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;2;2;2;2;0;0;0
R195;Telescopus_fallax;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R196;Testudo_graeca;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R197;Testudo_hermanni;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R2;Ablepharus_budaki;0;0;0;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R209;Montivipera_bulgardaghica;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R246;Telescopus_nigriceps;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R27;Chamaeleo_chamaeleon;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R3;Ablepharus_chernovi;0;0;0;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R4;Ablepharus_kitaibelii;0;0;0;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R45;Darevskia_lindholmi;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R5;Ablepharus_pannonicus;0;0;0;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R6;Acanthodactylus_erythrurus;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R7;Acanthodactylus_schreiberi;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R78;Rhinechis_scalaris;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R79;Zamenis_situla;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R88;Eryx_jaculus;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
A1;Alytes_cisternasii;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;2;0;0;0;0;0;0;NA
A2;Alytes_dickhilleni;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0;0;0;NA
A31;Lyciasalamandra_helverseni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;NA
A48;Pelophylax_cretensis;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;NA
A49;Rana_dalmatina;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;0;0;0;0;0;NA
A50;Pelophylax_epeiroticus;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;NA
A69;Salamandra_infraimmaculata;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;NA
A93;Triturus_pygmaeus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;NA
B1;Gavia_stellata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;0;0;0;0;0;2;0
B10;Fulmarus_glacialis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;2;2;2;0;0;0
B104;Buteo_rufinus;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;1;1;1;0;0;0;2;2;2;0;0;0
B108;Aquila_nipalensis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;0;0;2;2;2;0;0;0;1;1;1;0;0;0
B111;Aquila_chrysaetos;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;2;2;2;0;0;0
B117;Falco_eleonorae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0;2;2;2;0;0;0
B125;Lagopus_muta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;0;2;2;2;0;0;0;2;2;2;0;0;0
B131;Tetraogallus_caspius;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0
B132;Alectoris_graeca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;1;0;0;2;2;2;0;0;0;2;2;2;0;0;0
